phage,host,label
PH-KP9233-A1,KP9233,1
PH-KP9233-A1,KP9242,1
PH-KP9233-A1,KP9247,0
PH-KP9233-A1,KP9260,0
PH-KP9233-A1,KP9261,0
PH-KP9233-A1,KP9269,1
PH-KP9233-A1,KP9275,0
PH-KP9233-A1,KP9283,0
PH-KP9233-A1,KP9298,1
PH-KP9233-A1,KP9310,0
PH-KP9233-A1,KP9316,0
PH-KP9233-A1,KP9332,0
PH-KP9233-A1,KP9346,0
PH-KP9233-A1,KP9349,0
PH-KP9233-A1,KP9353,0
PH-KP9233-A1,KP9380,0
PH-KP9233-A1,KP9384,1
PH-KP9233-A1,KP9385,0
PH-KP9233-A1,KP9429,0
PH-KP9233-A1,KP9433,1
PH-KP9233-A1,KP9434,1
PH-KP9233-A1,KP9450,0
PH-KP9233-A1,KP9467,1
PH-KP9233-A1,KP9471,0
PH-KP9233-A1,KP9495,0
PH-KP9233-A1,KP9498,0
PH-KP9233-A1,KP9502,0
PH-KP9233-A1,KP9504,0
PH-KP9233-A1,KP9529,1
PH-KP9233-A1,KP9534,0
PH-KP9233-A1,KP9550,0
PH-KP9233-A1,KP9566,1
PH-KP9233-A1,KP9582,0
PH-KP9233-A1,KP9593,1
PH-KP9233-A1,KP9595,0
PH-KP9233-A1,KP9628,0
PH-KP9233-A1,KP9716,0
PH-KP9233-A1,KP9721,0
PH-KP9233-A1,KP9724,0
PH-KP9233-A1,KP9748,0
PH-KP9233-A1,KP9773,0
PH-KP9233-A1,KP9816,0
PH-KP9233-A1,KP9828,0
PH-KP9233-A1,KP9841,0
PH-KP9233-A1,KP9850,0
PH-KP9233-A1,KP9856,0
PH-KP9233-A1,KP9887,0
PH-KP9233-A1,KP9947,0
PHKP9242_A1,KP4023,0
PHKP9242_A1,KP4049,0
PHKP9242_A1,KP4547,0
PHKP9242_A1,KP4956,0
PHKP9242_A1,KP5048,0
PHKP9242_A1,KP5406,0
PHKP9242_A1,KP5066,0
PHKP9242_A1,KP5087,0
PHKP9242_A1,KP5130,0
PHKP9242_A1,KP5137,0
PHKP9242_A1,KP5150,0
PHKP9242_A1,KP5287,0
PHKP9242_A1,KP5431,0
PHKP9242_A1,KP5493,0
PHKP9242_A1,KP5556,0
PHKP9242_A1,KP5619,0
PHKP9242_A1,KP5996,1
PHKP9242_A1,KP6017,0
PHKP9242_A1,KP6031,1
PHKP9242_A1,KP6047,1
PHKP9242_A1,KP6049,1
PHKP9242_A1,KP6208,0
PHKP9242_A1,KP6221,0
PHKP9242_A1,KP6360,0
PHKP9242_A1,KP6604,0
PHKP9242_A1,KP6690,0
PHKP9242_A1,KP7102,0
PHKP9242_A1,KP7138,0
PHKP9242_A1,KP7148,0
PHKP9242_A1,KP7159,0
PHKP9242_A1,KP7168,0
PHKP9242_A1,KP7215,0
PHKP9242_A1,KP7333,1
PHKP9242_A1,KP7338,0
PHKP9242_A1,KP7524,0
PHKP9242_A1,KP7526,1
PHKP9242_A1,KP7530,1
PHKP9242_A1,KP7569,0
PHKP9242_A1,KP7600,0
PHKP9242_A1,KP7639,0
PHKP9242_A1,KP7654,0
PHKP9242_A1,KP7673,0
PHKP9242_A1,KP7678,1
PHKP9242_A1,KP7760,0
PHKP9242_A1,KP8372,0
PHKP9242_A1,KP8539,0
PHKP9242_A1,KP8557,0
PHKP9242_A1,KP8565,0
PHKP9242_A1,KP8632,0
PHKP9242_A1,KP8860,0
PHKP9242_A1,KP8864,1
PHKP9242_A1,KP8870,1
PHKP9242_A1,KP8924,1
PHKP9242_A1,KP8949,0
PHKP9242_A1,KP8956,0
PHKP9242_A1,KP9025,0
PHKP9242_A1,KP9052,0
PHKP9242_A1,KP9060,0
PHKP9242_A1,KP9064,0
PHKP9242_A1,KP9072,1
PHKP9242_A1,KP9074,0
PHKP9242_A1,KP9083,0
PHKP9242_A1,KP9088,0
PHKP9242_A1,KP9091,0
PHKP9242_A1,KP9095,1
PHKP9242_A1,KP9115,0
PHKP9242_A1,KP9140,1
PHKP9242_A1,KP9161,0
PHKP9242_A1,KP9184,0
PHKP9242_A1,KP9194,0
PHKP9242_A1,KP9202,0
PHKP9242_A1,KP9206,0
PHKP9242_A1,KP9233,1
PHKP9242_A1,KP9242,1
PHKP9242_A1,KP9247,0
PHKP9242_A1,KP9260,0
PHKP9242_A1,KP9261,0
PHKP9242_A1,KP9269,0
PHKP9242_A1,KP9275,0
PHKP9242_A1,KP9283,0
PHKP9242_A1,KP9298,0
PHKP9242_A1,KP9310,0
PHKP9242_A1,KP9316,0
PHKP9242_A1,KP9332,0
PHKP9242_A1,KP9346,0
PHKP9242_A1,KP9349,0
PHKP9242_A1,KP9353,0
PHKP9242_A1,KP9380,0
PHKP9242_A1,KP9384,1
PHKP9242_A1,KP9385,0
PHKP9242_A1,KP9429,0
PHKP9242_A1,KP9433,1
PHKP9242_A1,KP9434,1
PHKP9242_A1,KP9450,0
PHKP9242_A1,KP9467,1
PHKP9242_A1,KP9471,0
PHKP9242_A1,KP9495,0
PHKP9242_A1,KP9498,0
PHKP9242_A1,KP9502,0
PHKP9242_A1,KP9504,0
PHKP9242_A1,KP9529,1
PHKP9242_A1,KP9534,0
PHKP9242_A1,KP9550,0
PHKP9242_A1,KP9566,1
PHKP9242_A1,KP9582,0
PHKP9242_A1,KP9593,0
PHKP9242_A1,KP9595,0
PHKP9242_A1,KP9628,0
PHKP9242_A1,KP9716,0
PHKP9242_A1,KP9721,0
PHKP9242_A1,KP9724,0
PHKP9242_A1,KP9748,0
PHKP9242_A1,KP9773,0
PHKP9242_A1,KP9816,0
PHKP9242_A1,KP9828,0
PHKP9242_A1,KP9841,0
PHKP9242_A1,KP9850,0
PHKP9242_A1,KP9856,0
PHKP9242_A1,KP9887,0
PHKP9242_A1,KP9947,0
PHKP9242_B1,KP4023,0
PHKP9242_B1,KP4049,0
PHKP9242_B1,KP4547,0
PHKP9242_B1,KP4956,0
PHKP9242_B1,KP5048,0
PHKP9242_B1,KP5406,0
PHKP9242_B1,KP5066,0
PHKP9242_B1,KP5087,0
PHKP9242_B1,KP5130,0
PHKP9242_B1,KP5137,0
PHKP9242_B1,KP5150,0
PHKP9242_B1,KP5287,0
PHKP9242_B1,KP5431,0
PHKP9242_B1,KP5493,0
PHKP9242_B1,KP5556,0
PHKP9242_B1,KP5619,0
PHKP9242_B1,KP5996,1
PHKP9242_B1,KP6017,0
PHKP9242_B1,KP6031,1
PHKP9242_B1,KP6047,1
PHKP9242_B1,KP6049,1
PHKP9242_B1,KP6208,0
PHKP9242_B1,KP6221,0
PHKP9242_B1,KP6360,0
PHKP9242_B1,KP6604,0
PHKP9242_B1,KP6690,0
PHKP9242_B1,KP7102,0
PHKP9242_B1,KP7138,0
PHKP9242_B1,KP7148,0
PHKP9242_B1,KP7159,0
PHKP9242_B1,KP7168,0
PHKP9242_B1,KP7215,0
PHKP9242_B1,KP7333,1
PHKP9242_B1,KP7338,0
PHKP9242_B1,KP7524,0
PHKP9242_B1,KP7526,1
PHKP9242_B1,KP7530,1
PHKP9242_B1,KP7569,0
PHKP9242_B1,KP7600,0
PHKP9242_B1,KP7639,0
PHKP9242_B1,KP7654,0
PHKP9242_B1,KP7673,0
PHKP9242_B1,KP7678,1
PHKP9242_B1,KP7760,0
PHKP9242_B1,KP8372,0
PHKP9242_B1,KP8539,0
PHKP9242_B1,KP8557,0
PHKP9242_B1,KP8565,0
PHKP9242_B1,KP8632,0
PHKP9242_B1,KP8860,0
PHKP9242_B1,KP8864,1
PHKP9242_B1,KP8870,1
PHKP9242_B1,KP8924,1
PHKP9242_B1,KP8949,0
PHKP9242_B1,KP8956,0
PHKP9242_B1,KP9025,0
PHKP9242_B1,KP9052,0
PHKP9242_B1,KP9060,0
PHKP9242_B1,KP9064,0
PHKP9242_B1,KP9072,1
PHKP9242_B1,KP9074,0
PHKP9242_B1,KP9083,0
PHKP9242_B1,KP9088,0
PHKP9242_B1,KP9091,0
PHKP9242_B1,KP9095,1
PHKP9242_B1,KP9115,0
PHKP9242_B1,KP9140,1
PHKP9242_B1,KP9161,0
PHKP9242_B1,KP9184,0
PHKP9242_B1,KP9194,0
PHKP9242_B1,KP9202,0
PHKP9242_B1,KP9206,0
PHKP9242_B1,KP9233,1
PHKP9242_B1,KP9242,1
PHKP9242_B1,KP9247,0
PHKP9242_B1,KP9260,0
PHKP9242_B1,KP9261,0
PHKP9242_B1,KP9269,0
PHKP9242_B1,KP9275,0
PHKP9242_B1,KP9283,0
PHKP9242_B1,KP9298,0
PHKP9242_B1,KP9310,0
PHKP9242_B1,KP9316,0
PHKP9242_B1,KP9332,0
PHKP9242_B1,KP9346,0
PHKP9242_B1,KP9349,0
PHKP9242_B1,KP9353,0
PHKP9242_B1,KP9380,0
PHKP9242_B1,KP9384,1
PHKP9242_B1,KP9385,0
PHKP9242_B1,KP9429,0
PHKP9242_B1,KP9433,1
PHKP9242_B1,KP9434,1
PHKP9242_B1,KP9450,0
PHKP9242_B1,KP9467,1
PHKP9242_B1,KP9471,0
PHKP9242_B1,KP9495,0
PHKP9242_B1,KP9498,0
PHKP9242_B1,KP9502,0
PHKP9242_B1,KP9504,0
PHKP9242_B1,KP9529,1
PHKP9242_B1,KP9534,0
PHKP9242_B1,KP9550,0
PHKP9242_B1,KP9566,1
PHKP9242_B1,KP9582,0
PHKP9242_B1,KP9593,0
PHKP9242_B1,KP9595,0
PHKP9242_B1,KP9628,0
PHKP9242_B1,KP9716,0
PHKP9242_B1,KP9721,0
PHKP9242_B1,KP9724,0
PHKP9242_B1,KP9748,0
PHKP9242_B1,KP9773,0
PHKP9242_B1,KP9816,0
PHKP9242_B1,KP9828,0
PHKP9242_B1,KP9841,0
PHKP9242_B1,KP9850,0
PHKP9242_B1,KP9856,0
PHKP9242_B1,KP9887,0
PHKP9242_B1,KP9947,0
PHKP-9529-1,KP4023,0
PHKP-9529-1,KP4049,0
PHKP-9529-1,KP4547,0
PHKP-9529-1,KP4956,0
PHKP-9529-1,KP5048,0
PHKP-9529-1,KP5406,0
PHKP-9529-1,KP5066,0
PHKP-9529-1,KP5087,0
PHKP-9529-1,KP5130,0
PHKP-9529-1,KP5137,0
PHKP-9529-1,KP5150,0
PHKP-9529-1,KP5287,0
PHKP-9529-1,KP5431,0
PHKP-9529-1,KP5493,0
PHKP-9529-1,KP5556,0
PHKP-9529-1,KP5619,0
PHKP-9529-1,KP5996,1
PHKP-9529-1,KP6017,0
PHKP-9529-1,KP6031,1
PHKP-9529-1,KP6047,1
PHKP-9529-1,KP6049,1
PHKP-9529-1,KP6208,0
PHKP-9529-1,KP6221,0
PHKP-9529-1,KP6360,0
PHKP-9529-1,KP6604,0
PHKP-9529-1,KP6690,0
PHKP-9529-1,KP7102,0
PHKP-9529-1,KP7138,0
PHKP-9529-1,KP7148,0
PHKP-9529-1,KP7159,0
PHKP-9529-1,KP7168,0
PHKP-9529-1,KP7215,0
PHKP-9529-1,KP7333,1
PHKP-9529-1,KP7338,0
PHKP-9529-1,KP7524,0
PHKP-9529-1,KP7526,1
PHKP-9529-1,KP7530,1
PHKP-9529-1,KP7569,1
PHKP-9529-1,KP7600,0
PHKP-9529-1,KP7639,0
PHKP-9529-1,KP7654,0
PHKP-9529-1,KP7673,0
PHKP-9529-1,KP7678,1
PHKP-9529-1,KP7760,0
PHKP-9529-1,KP8372,0
PHKP-9529-1,KP8539,0
PHKP-9529-1,KP8557,0
PHKP-9529-1,KP8565,0
PHKP-9529-1,KP8632,0
PHKP-9529-1,KP8860,0
PHKP-9529-1,KP8864,1
PHKP-9529-1,KP8870,0
PHKP-9529-1,KP8924,1
PHKP-9529-1,KP8949,0
PHKP-9529-1,KP8956,0
PHKP-9529-1,KP9025,0
PHKP-9529-1,KP9052,0
PHKP-9529-1,KP9060,0
PHKP-9529-1,KP9064,0
PHKP-9529-1,KP9072,1
PHKP-9529-1,KP9074,0
PHKP-9529-1,KP9083,0
PHKP-9529-1,KP9088,0
PHKP-9529-1,KP9091,0
PHKP-9529-1,KP9095,1
PHKP-9529-1,KP9115,0
PHKP-9529-1,KP9140,1
PHKP-9529-1,KP9161,0
PHKP-9529-1,KP9184,0
PHKP-9529-1,KP9194,0
PHKP-9529-1,KP9202,0
PHKP-9529-1,KP9206,0
PHKP-9529-1,KP9233,1
PHKP-9529-1,KP9242,1
PHKP-9529-1,KP9247,0
PHKP-9529-1,KP9260,0
PHKP-9529-1,KP9261,0
PHKP-9529-1,KP9269,1
PHKP-9529-1,KP9275,0
PHKP-9529-1,KP9283,0
PHKP-9529-1,KP9298,1
PHKP-9529-1,KP9310,0
PHKP-9529-1,KP9316,0
PHKP-9529-1,KP9332,0
PHKP-9529-1,KP9346,0
PHKP-9529-1,KP9349,0
PHKP-9529-1,KP9353,0
PHKP-9529-1,KP9380,0
PHKP-9529-1,KP9384,1
PHKP-9529-1,KP9385,0
PHKP-9529-1,KP9429,0
PHKP-9529-1,KP9433,1
PHKP-9529-1,KP9434,0
PHKP-9529-1,KP9450,0
PHKP-9529-1,KP9467,1
PHKP-9529-1,KP9471,0
PHKP-9529-1,KP9495,0
PHKP-9529-1,KP9498,0
PHKP-9529-1,KP9502,0
PHKP-9529-1,KP9504,0
PHKP-9529-1,KP9529,1
PHKP-9529-1,KP9534,0
PHKP-9529-1,KP9550,0
PHKP-9529-1,KP9566,1
PHKP-9529-1,KP9582,0
PHKP-9529-1,KP9593,1
PHKP-9529-1,KP9595,0
PHKP-9529-1,KP9628,0
PHKP-9529-1,KP9716,0
PHKP-9529-1,KP9721,0
PHKP-9529-1,KP9724,0
PHKP-9529-1,KP9748,0
PHKP-9529-1,KP9773,0
PHKP-9529-1,KP9816,0
PHKP-9529-1,KP9828,0
PHKP-9529-1,KP9841,0
PHKP-9529-1,KP9850,0
PHKP-9529-1,KP9856,0
PHKP-9529-1,KP9887,0
PHKP-9529-1,KP9947,0
PH-KP6017,KP4023,0
PH-KP6017,KP4049,0
PH-KP6017,KP4547,0
PH-KP6017,KP4956,0
PH-KP6017,KP5048,0
PH-KP6017,KP5406,0
PH-KP6017,KP5066,0
PH-KP6017,KP5087,0
PH-KP6017,KP5130,0
PH-KP6017,KP5137,0
PH-KP6017,KP5150,0
PH-KP6017,KP5287,0
PH-KP6017,KP5431,0
PH-KP6017,KP5493,0
PH-KP6017,KP5556,0
PH-KP6017,KP5619,0
PH-KP6017,KP5996,0
PH-KP6017,KP6017,1
PH-KP6017,KP6031,0
PH-KP6017,KP6047,0
PH-KP6017,KP6049,0
PH-KP6017,KP6208,0
PH-KP6017,KP6221,0
PH-KP6017,KP6360,0
PH-KP6017,KP6604,0
PH-KP6017,KP6690,0
PH-KP6017,KP7102,0
PH-KP6017,KP7138,0
PH-KP6017,KP7148,0
PH-KP6017,KP7159,0
PH-KP6017,KP7168,0
PH-KP6017,KP7215,0
PH-KP6017,KP7333,0
PH-KP6017,KP7338,0
PH-KP6017,KP7524,0
PH-KP6017,KP7526,0
PH-KP6017,KP7530,0
PH-KP6017,KP7569,0
PH-KP6017,KP7600,0
PH-KP6017,KP7639,0
PH-KP6017,KP7654,0
PH-KP6017,KP7673,0
PH-KP6017,KP7678,0
PH-KP6017,KP7760,0
PH-KP6017,KP8372,0
PH-KP6017,KP8539,0
PH-KP6017,KP8557,0
PH-KP6017,KP8565,0
PH-KP6017,KP8632,0
PH-KP6017,KP8860,0
PH-KP6017,KP8864,0
PH-KP6017,KP8870,0
PH-KP6017,KP8924,0
PH-KP6017,KP8949,0
PH-KP6017,KP8956,0
PH-KP6017,KP9025,0
PH-KP6017,KP9052,0
PH-KP6017,KP9060,0
PH-KP6017,KP9064,0
PH-KP6017,KP9072,0
PH-KP6017,KP9074,0
PH-KP6017,KP9083,0
PH-KP6017,KP9088,0
PH-KP6017,KP9091,0
PH-KP6017,KP9095,0
PH-KP6017,KP9115,0
PH-KP6017,KP9140,0
PH-KP6017,KP9161,0
PH-KP6017,KP9184,0
PH-KP6017,KP9194,0
PH-KP6017,KP9202,0
PH-KP6017,KP9206,0
PH-KP6017,KP9233,0
PH-KP6017,KP9242,0
PH-KP6017,KP9247,0
PH-KP6017,KP9260,0
PH-KP6017,KP9261,0
PH-KP6017,KP9269,0
PH-KP6017,KP9275,0
PH-KP6017,KP9283,0
PH-KP6017,KP9298,0
PH-KP6017,KP9310,0
PH-KP6017,KP9316,0
PH-KP6017,KP9332,0
PH-KP6017,KP9346,0
PH-KP6017,KP9349,0
PH-KP6017,KP9353,0
PH-KP6017,KP9380,0
PH-KP6017,KP9384,0
PH-KP6017,KP9385,0
PH-KP6017,KP9429,0
PH-KP6017,KP9433,0
PH-KP6017,KP9434,0
PH-KP6017,KP9450,0
PH-KP6017,KP9467,0
PH-KP6017,KP9471,0
PH-KP6017,KP9495,0
PH-KP6017,KP9498,0
PH-KP6017,KP9502,0
PH-KP6017,KP9504,0
PH-KP6017,KP9529,0
PH-KP6017,KP9534,0
PH-KP6017,KP9550,0
PH-KP6017,KP9566,0
PH-KP6017,KP9582,0
PH-KP6017,KP9593,0
PH-KP6017,KP9595,0
PH-KP6017,KP9628,0
PH-KP6017,KP9716,0
PH-KP6017,KP9721,0
PH-KP6017,KP9724,0
PH-KP6017,KP9748,0
PH-KP6017,KP9773,0
PH-KP6017,KP9816,0
PH-KP6017,KP9828,0
PH-KP6017,KP9841,0
PH-KP6017,KP9850,0
PH-KP6017,KP9856,0
PH-KP6017,KP9887,0
PH-KP6017,KP9947,0
PHKP9778_C1,KP4023,0
PHKP9778_C1,KP4049,0
PHKP9778_C1,KP4547,0
PHKP9778_C1,KP4956,0
PHKP9778_C1,KP5048,0
PHKP9778_C1,KP5406,0
PHKP9778_C1,KP5066,0
PHKP9778_C1,KP5087,0
PHKP9778_C1,KP5130,0
PHKP9778_C1,KP5137,0
PHKP9778_C1,KP5150,0
PHKP9778_C1,KP5287,0
PHKP9778_C1,KP5431,0
PHKP9778_C1,KP5493,0
PHKP9778_C1,KP5556,0
PHKP9778_C1,KP5619,0
PHKP9778_C1,KP5996,0
PHKP9778_C1,KP6017,0
PHKP9778_C1,KP6031,0
PHKP9778_C1,KP6047,0
PHKP9778_C1,KP6049,0
PHKP9778_C1,KP6208,0
PHKP9778_C1,KP6221,1
PHKP9778_C1,KP6360,0
PHKP9778_C1,KP6604,0
PHKP9778_C1,KP6690,0
PHKP9778_C1,KP7102,0
PHKP9778_C1,KP7138,0
PHKP9778_C1,KP7148,0
PHKP9778_C1,KP7159,0
PHKP9778_C1,KP7168,0
PHKP9778_C1,KP7215,0
PHKP9778_C1,KP7333,0
PHKP9778_C1,KP7338,0
PHKP9778_C1,KP7524,0
PHKP9778_C1,KP7526,0
PHKP9778_C1,KP7530,0
PHKP9778_C1,KP7569,0
PHKP9778_C1,KP7600,0
PHKP9778_C1,KP7639,0
PHKP9778_C1,KP7654,0
PHKP9778_C1,KP7673,0
PHKP9778_C1,KP7678,0
PHKP9778_C1,KP7760,0
PHKP9778_C1,KP8372,0
PHKP9778_C1,KP8539,0
PHKP9778_C1,KP8557,0
PHKP9778_C1,KP8565,0
PHKP9778_C1,KP8632,0
PHKP9778_C1,KP8860,0
PHKP9778_C1,KP8864,0
PHKP9778_C1,KP8870,0
PHKP9778_C1,KP8924,0
PHKP9778_C1,KP8949,0
PHKP9778_C1,KP8956,0
PHKP9778_C1,KP9025,0
PHKP9778_C1,KP9052,0
PHKP9778_C1,KP9060,0
PHKP9778_C1,KP9064,0
PHKP9778_C1,KP9072,0
PHKP9778_C1,KP9074,0
PHKP9778_C1,KP9083,0
PHKP9778_C1,KP9088,0
PHKP9778_C1,KP9091,0
PHKP9778_C1,KP9095,0
PHKP9778_C1,KP9115,0
PHKP9778_C1,KP9140,0
PHKP9778_C1,KP9161,0
PHKP9778_C1,KP9184,0
PHKP9778_C1,KP9194,0
PHKP9778_C1,KP9202,0
PHKP9778_C1,KP9206,0
PHKP9778_C1,KP9233,0
PHKP9778_C1,KP9242,0
PHKP9778_C1,KP9247,0
PHKP9778_C1,KP9260,0
PHKP9778_C1,KP9261,0
PHKP9778_C1,KP9269,0
PHKP9778_C1,KP9275,0
PHKP9778_C1,KP9283,0
PHKP9778_C1,KP9298,0
PHKP9778_C1,KP9310,0
PHKP9778_C1,KP9316,0
PHKP9778_C1,KP9332,0
PHKP9778_C1,KP9346,0
PHKP9778_C1,KP9349,0
PHKP9778_C1,KP9353,0
PHKP9778_C1,KP9380,0
PHKP9778_C1,KP9384,0
PHKP9778_C1,KP9385,0
PHKP9778_C1,KP9429,0
PHKP9778_C1,KP9433,0
PHKP9778_C1,KP9434,0
PHKP9778_C1,KP9450,0
PHKP9778_C1,KP9467,0
PHKP9778_C1,KP9471,0
PHKP9778_C1,KP9495,0
PHKP9778_C1,KP9498,0
PHKP9778_C1,KP9502,0
PHKP9778_C1,KP9504,0
PHKP9778_C1,KP9529,0
PHKP9778_C1,KP9534,0
PHKP9778_C1,KP9550,0
PHKP9778_C1,KP9566,0
PHKP9778_C1,KP9582,0
PHKP9778_C1,KP9593,0
PHKP9778_C1,KP9595,0
PHKP9778_C1,KP9628,0
PHKP9778_C1,KP9716,0
PHKP9778_C1,KP9721,0
PHKP9778_C1,KP9724,0
PHKP9778_C1,KP9748,0
PHKP9778_C1,KP9773,0
PHKP9778_C1,KP9816,0
PHKP9778_C1,KP9828,0
PHKP9778_C1,KP9841,0
PHKP9778_C1,KP9850,0
PHKP9778_C1,KP9856,0
PHKP9778_C1,KP9887,0
PHKP9778_C1,KP9947,0
PH-KP9816-A1,KP4023,0
PH-KP9816-A1,KP4049,0
PH-KP9816-A1,KP4547,0
PH-KP9816-A1,KP4956,0
PH-KP9816-A1,KP5048,0
PH-KP9816-A1,KP5406,0
PH-KP9816-A1,KP5066,0
PH-KP9816-A1,KP5087,0
PH-KP9816-A1,KP5130,0
PH-KP9816-A1,KP5137,0
PH-KP9816-A1,KP5150,0
PH-KP9816-A1,KP5287,0
PH-KP9816-A1,KP5431,0
PH-KP9816-A1,KP5493,0
PH-KP9816-A1,KP5556,0
PH-KP9816-A1,KP5619,0
PH-KP9816-A1,KP5996,0
PH-KP9816-A1,KP6017,0
PH-KP9816-A1,KP6031,0
PH-KP9816-A1,KP6047,0
PH-KP9816-A1,KP6049,0
PH-KP9816-A1,KP6208,0
PH-KP9816-A1,KP6221,0
PH-KP9816-A1,KP6360,0
PH-KP9816-A1,KP6604,0
PH-KP9816-A1,KP6690,0
PH-KP9816-A1,KP7102,1
PH-KP9816-A1,KP7138,0
PH-KP9816-A1,KP7148,0
PH-KP9816-A1,KP7159,0
PH-KP9816-A1,KP7168,1
PH-KP9816-A1,KP7215,0
PH-KP9816-A1,KP7333,0
PH-KP9816-A1,KP7338,0
PH-KP9816-A1,KP7524,0
PH-KP9816-A1,KP7526,0
PH-KP9816-A1,KP7530,0
PH-KP9816-A1,KP7569,0
PH-KP9816-A1,KP7600,0
PH-KP9816-A1,KP7639,0
PH-KP9816-A1,KP7654,0
PH-KP9816-A1,KP7673,0
PH-KP9816-A1,KP7678,0
PH-KP9816-A1,KP7760,0
PH-KP9816-A1,KP8372,0
PH-KP9816-A1,KP8539,0
PH-KP9816-A1,KP8557,0
PH-KP9816-A1,KP8565,0
PH-KP9816-A1,KP8632,0
PH-KP9816-A1,KP8860,0
PH-KP9816-A1,KP8864,0
PH-KP9816-A1,KP8870,0
PH-KP9816-A1,KP8924,0
PH-KP9816-A1,KP8949,0
PH-KP9816-A1,KP8956,0
PH-KP9816-A1,KP9025,0
PH-KP9816-A1,KP9052,0
PH-KP9816-A1,KP9060,0
PH-KP9816-A1,KP9064,0
PH-KP9816-A1,KP9072,0
PH-KP9816-A1,KP9074,0
PH-KP9816-A1,KP9083,0
PH-KP9816-A1,KP9088,0
PH-KP9816-A1,KP9091,0
PH-KP9816-A1,KP9095,0
PH-KP9816-A1,KP9115,0
PH-KP9816-A1,KP9140,0
PH-KP9816-A1,KP9161,0
PH-KP9816-A1,KP9184,0
PH-KP9816-A1,KP9194,0
PH-KP9816-A1,KP9202,0
PH-KP9816-A1,KP9206,0
PH-KP9816-A1,KP9233,0
PH-KP9816-A1,KP9242,0
PH-KP9816-A1,KP9247,0
PH-KP9816-A1,KP9260,0
PH-KP9816-A1,KP9261,0
PH-KP9816-A1,KP9269,0
PH-KP9816-A1,KP9275,0
PH-KP9816-A1,KP9283,0
PH-KP9816-A1,KP9298,0
PH-KP9816-A1,KP9310,0
PH-KP9816-A1,KP9316,1
PH-KP9816-A1,KP9332,0
PH-KP9816-A1,KP9346,0
PH-KP9816-A1,KP9349,0
PH-KP9816-A1,KP9353,1
PH-KP9816-A1,KP9380,0
PH-KP9816-A1,KP9384,0
PH-KP9816-A1,KP9385,0
PH-KP9816-A1,KP9429,1
PH-KP9816-A1,KP9433,0
PH-KP9816-A1,KP9434,0
PH-KP9816-A1,KP9450,0
PH-KP9816-A1,KP9467,0
PH-KP9816-A1,KP9471,0
PH-KP9816-A1,KP9495,0
PH-KP9816-A1,KP9498,0
PH-KP9816-A1,KP9502,1
PH-KP9816-A1,KP9504,0
PH-KP9816-A1,KP9529,0
PH-KP9816-A1,KP9534,0
PH-KP9816-A1,KP9550,0
PH-KP9816-A1,KP9566,0
PH-KP9816-A1,KP9582,0
PH-KP9816-A1,KP9593,0
PH-KP9816-A1,KP9595,0
PH-KP9816-A1,KP9628,0
PH-KP9816-A1,KP9716,0
PH-KP9816-A1,KP9721,0
PH-KP9816-A1,KP9724,0
PH-KP9816-A1,KP9748,0
PH-KP9816-A1,KP9773,0
PH-KP9816-A1,KP9816,0
PH-KP9816-A1,KP9828,0
PH-KP9816-A1,KP9841,1
PH-KP9816-A1,KP9850,0
PH-KP9816-A1,KP9856,1
PH-KP9816-A1,KP9887,0
PH-KP9816-A1,KP9947,0
PH-KP7654,KP4023,0
PH-KP7654,KP4049,0
PH-KP7654,KP4547,0
PH-KP7654,KP4956,0
PH-KP7654,KP5048,0
PH-KP7654,KP5406,0
PH-KP7654,KP5066,0
PH-KP7654,KP5087,0
PH-KP7654,KP5130,0
PH-KP7654,KP5137,0
PH-KP7654,KP5150,0
PH-KP7654,KP5287,0
PH-KP7654,KP5431,0
PH-KP7654,KP5493,0
PH-KP7654,KP5556,0
PH-KP7654,KP5619,0
PH-KP7654,KP5996,0
PH-KP7654,KP6017,0
PH-KP7654,KP6031,0
PH-KP7654,KP6047,0
PH-KP7654,KP6049,0
PH-KP7654,KP6208,0
PH-KP7654,KP6221,0
PH-KP7654,KP6360,0
PH-KP7654,KP6604,0
PH-KP7654,KP6690,0
PH-KP7654,KP7102,0
PH-KP7654,KP7138,0
PH-KP7654,KP7148,0
PH-KP7654,KP7159,0
PH-KP7654,KP7168,1
PH-KP7654,KP7215,0
PH-KP7654,KP7333,0
PH-KP7654,KP7338,0
PH-KP7654,KP7524,0
PH-KP7654,KP7526,0
PH-KP7654,KP7530,0
PH-KP7654,KP7569,0
PH-KP7654,KP7600,0
PH-KP7654,KP7639,0
PH-KP7654,KP7654,1
PH-KP7654,KP7673,0
PH-KP7654,KP7678,0
PH-KP7654,KP7760,0
PH-KP7654,KP8372,0
PH-KP7654,KP8539,0
PH-KP7654,KP8557,0
PH-KP7654,KP8565,0
PH-KP7654,KP8632,0
PH-KP7654,KP8860,0
PH-KP7654,KP8864,0
PH-KP7654,KP8870,0
PH-KP7654,KP8924,0
PH-KP7654,KP8949,0
PH-KP7654,KP8956,0
PH-KP7654,KP9025,0
PH-KP7654,KP9052,0
PH-KP7654,KP9060,0
PH-KP7654,KP9064,0
PH-KP7654,KP9072,0
PH-KP7654,KP9074,0
PH-KP7654,KP9083,0
PH-KP7654,KP9088,0
PH-KP7654,KP9091,0
PH-KP7654,KP9095,0
PH-KP7654,KP9115,0
PH-KP7654,KP9140,0
